ParameterID,ClientFormalName,COCID,COCNum,COCRecvDate,ReportDate,SampleName,AlternateName,PureSampleName,SampleNumber,SampledBy,SampledDate,LocationName,SampleExtComment,Matrix,TestTempReportName,TestTempName,TestTempMethodRef,WorkAreaName,ParameterName,Result,Flag,Units
283,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Butyl benzyl phthalate,5000,,ng/WB
301114,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Butylated hydroxyanisole,1300,,ng/WB
303220,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,butylated hydroxytoluene,1400,,ng/WB
302992,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Coumarin,140,J,ng/WB
429,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Di-n-butyl phthalate,24000,,ng/WB
430,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Di-n-octyl phthalate,75000,,ng/WB
301502,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Diisobutyl phthalate,24000,,ng/WB
748,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Dimethyl phthalate,240,,ng/WB
301669,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Ethofenprox,330,,ng/WB
301488,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Exaltolide [15-Pentadecanolide],4000,,ng/WB
302850,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Galaxolide,10000,,ng/WB
303009,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,lilial,580,,ng/WB
300641,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,"N,N-Diethyl-m-toluamide",1800,,ng/WB
595,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,naphthalene,32,J,ng/WB
956,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Permethrin,2400,,ng/WB
302170,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,TCPP,4700,,ng/WB
301505,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Tonalide,690,,ng/WB
1037,MyExposome,756,18FEB02-04,2/2/2018 2:22:00 PM,9/29/2018 10:21:05 AM,,,165250 (2784),A171701,Dartmouth,12/7/2017 10:05:00 AM,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,TPP,1200,,ng/WB

