ParameterID,ClientFormalName,COCID,COCNum,COCRecvDate,ReportDate,SampleName,AlternateName,PureSampleName,SampleNumber,SampledBy,SampledDate,LocationName,SampleExtComment,Matrix,TestTempReportName,TestTempName,TestTempMethodRef,WorkAreaName,ParameterName,Result,Flag,Units
302981,MyExposome,575,17JUN19-01,6/19/2017 0:00,9/14/2018 12:33,,,164994,A170298,MyExposome,5/26/2017 14:30,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Ethylene brassylate,9000,,ng/WB
301488,MyExposome,575,17JUN19-01,6/19/2017 0:00,9/14/2018 12:33,,,164994,A170298,MyExposome,5/26/2017 14:30,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Exaltolide [15-Pentadecanolide],39000,,ng/WB
482,MyExposome,575,17JUN19-01,6/19/2017 0:00,9/14/2018 12:33,,,164994,A170298,MyExposome,5/26/2017 14:30,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,fluorene,31,J,ng/WB
302850,MyExposome,575,17JUN19-01,6/19/2017 0:00,9/14/2018 12:33,,,164994,A170298,MyExposome,5/26/2017 14:30,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Galaxolide,21000,,ng/WB
303009,MyExposome,575,17JUN19-01,6/19/2017 0:00,9/14/2018 12:33,,,164994,A170298,MyExposome,5/26/2017 14:30,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,lilial,1300,,ng/WB
300641,MyExposome,575,17JUN19-01,6/19/2017 0:00,9/14/2018 12:33,,,164994,A170298,MyExposome,5/26/2017 14:30,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,"N,N-Diethyl-m-toluamide",33000,,ng/WB
301758,MyExposome,575,17JUN19-01,6/19/2017 0:00,9/14/2018 12:33,,,164994,A170298,MyExposome,5/26/2017 14:30,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Permethrin II,3200,,ng/WB
302170,MyExposome,575,17JUN19-01,6/19/2017 0:00,9/14/2018 12:33,,,164994,A170298,MyExposome,5/26/2017 14:30,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,TCPP,1400,,ng/WB
301505,MyExposome,575,17JUN19-01,6/19/2017 0:00,9/14/2018 12:33,,,164994,A170298,MyExposome,5/26/2017 14:30,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Tonalide,960,,ng/WB
1037,MyExposome,575,17JUN19-01,6/19/2017 0:00,9/14/2018 12:33,,,164994,A170298,MyExposome,5/26/2017 14:30,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,TPP,470,,ng/WB
301561,MyExposome,575,17JUN19-01,6/19/2017 0:00,9/14/2018 12:33,,,164994,A170298,MyExposome,5/26/2017 14:30,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Triclosan,700,,ng/WB
303291,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,"2,4-bis(alpha,alpha-dimethylbenzyl)phenol",170,,ng/WB
303293,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,"2,4-di-tert-butylphenol",840,,ng/WB
302999,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,amyl cinnamal,100,J,ng/WB
247,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,anthracene,47,J,ng/WB
302990,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,b-citronellol,120,J,ng/WB
303000,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,b-Ionone,170,,ng/WB
301134,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Benzophenone,1300,,ng/WB
303324,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Benzothiazole,150,,ng/WB
301479,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Benzyl benzoate,1800,,ng/WB
303004,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,benzyl salicylate,14000,,ng/WB
283,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Butyl benzyl phthalate,9900,,ng/WB
301114,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Butylated hydroxyanisole,200,,ng/WB
303220,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,butylated hydroxytoluene,1000,,ng/WB
429,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Di-n-butyl phthalate,13000,,ng/WB
301673,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Di-n-nonyl phthalate,1100,,ng/WB
462,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Diethyl phthalate,2100,,ng/WB
301502,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Diisobutyl phthalate,10000,,ng/WB
302850,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Galaxolide,2400,,ng/WB
303009,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,lilial,400,,ng/WB
300641,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,"N,N-Diethyl-m-toluamide",,,ng/WB
302170,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,TCPP,980,,ng/WB
301505,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Tonalide,97,J,ng/WB
1037,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,TPP,260,,ng/WB
300639,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,162548,A171001,MyExposome,9/26/2017 7:55,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Tributyl phosphate,280,,ng/WB
300389,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,2-methylphenanthrene,77,,ng/WB
302999,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,amyl cinnamal,1000,,ng/WB
247,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,anthracene,120,,ng/WB
303004,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,benzyl salicylate,29000,,ng/WB
283,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Butyl benzyl phthalate,54000,,ng/WB
303220,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,butylated hydroxytoluene,1300,,ng/WB
303006,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,cinnamal,320,,ng/WB
302992,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Coumarin,700,,ng/WB
429,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Di-n-butyl phthalate,36000,,ng/WB
462,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Diethyl phthalate,25000,,ng/WB
301502,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Diisobutyl phthalate,45000,,ng/WB
748,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Dimethyl phthalate,330,,ng/WB
301669,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Ethofenprox,4100,,ng/WB
302981,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Ethylene brassylate,100000,,ng/WB
301443,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Eugenol,150,J,ng/WB
302850,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Galaxolide,7400,,ng/WB
303009,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,lilial,2800,,ng/WB
300641,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,"N,N-Diethyl-m-toluamide",140000,,ng/WB
956,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Permethrin,15000,,ng/WB
301758,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Permethrin II,18000,,ng/WB
302170,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,TCPP,4600,,ng/WB
301505,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Tonalide,2900,,ng/WB
1037,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,164107,A171002,MyExposome,9/18/2017 10:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,TPP,960,,ng/WB
303291,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,"2,4-bis(alpha,alpha-dimethylbenzyl)phenol",310,,ng/WB
303313,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,"4-chloro-3,5-dimethylphenol",1000,,ng/WB
303001,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,a-Ionone,660,,ng/WB
302999,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,amyl cinnamal,2600,,ng/WB
303000,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,b-Ionone,5900,,ng/WB
301134,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Benzophenone,880,,ng/WB
301479,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Benzyl benzoate,12000,,ng/WB
303004,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,benzyl salicylate,64000,,ng/WB
283,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Butyl benzyl phthalate,160000,,ng/WB
301114,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Butylated hydroxyanisole,1300,,ng/WB
303220,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,butylated hydroxytoluene,5500,,ng/WB
301467,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Celestolide,470,,ng/WB
303006,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,cinnamal,310,,ng/WB
429,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Di-n-butyl phthalate,44000,,ng/WB
301673,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Di-n-nonyl phthalate,1000,,ng/WB
462,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Diethyl phthalate,21000,,ng/WB
301502,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Diisobutyl phthalate,18000,,ng/WB
302981,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Ethylene brassylate,280000,,ng/WB
302850,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Galaxolide,87000,,ng/WB
303009,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,lilial,9000,,ng/WB
300641,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,"N,N-Diethyl-m-toluamide",4200,,ng/WB
301758,MyExposome,673,17NOV21-02,11/21/2017 15:59,9/14/2018 12:33,,,165121,A171012,MyExposome,10/1/2017 17:00,,,PSD-Wristband,MASIV-1500 analyte method,GC-MS - RTL DRS Screening - 1529 analytes,SOP 428.00,Organics - Dilution,Permethrin II,240,,ng/WB
